-1.139412372401004792e+00,-1.115789758139727805e+00,-1.092149071518718317e+00,-1.070893443529972400e+00,-1.053287370186489991e+00,-1.040088796350342015e+00,-1.031711389564898607e+00,-1.026291915186950510e+00,-1.022513485723480997e+00,-1.018750763710826845e+00,-1.015489403888603537e+00,-1.014227840890193910e+00,-1.017187227638076674e+00,-1.024883331612846948e+00,-1.035619044250174703e+00,-1.047032196755721900e+00,-1.058821788716408197e+00,-1.070558932195183388e+00,-1.081143491945008250e+00,-1.090645632568410406e+00,-1.098538430385275433e+00,-1.105108915116366886e+00,-1.112858622464814928e+00,-1.124146077394112542e+00,-1.139394477540417672e+00,-1.155903863157985434e+00,-1.170771042853924859e+00,-1.182900321084825901e+00,-1.191398393191192895e+00,-1.196432496008629887e+00,-1.198161959110058516e+00,-1.195894759661210838e+00,-1.188507238608481842e+00,-1.177523127305943440e+00,-1.164923607081711943e+00,-1.152377420741010905e+00,-1.142612093258404515e+00,-1.135185946922825817e+00,-1.129214151955896916e+00,-1.123764041080829390e+00,-1.118535426877076411e+00,-1.112574584039293324e+00,-1.106098131720147926e+00,-1.100371401523210668e+00,-1.096349949579498606e+00,-1.095050873861679541e+00,-1.096237681024871291e+00,-1.098765535532956861e+00,-1.101719004691396497e+00,-1.103200685981045481e+00,-1.102780593593478020e+00,-1.098298287321442412e+00,-1.088923676950536823e+00,-1.076852322346353308e+00,-1.062681619435639657e+00,-1.047047447625147676e+00,-1.032069819873197902e+00,-1.020195314562648115e+00,-1.012211723145221010e+00,-1.008041714164010116e+00,-1.007980956312460652e+00,-1.011073551458973263e+00,-1.016408532049037694e+00,-1.022832594122478511e+00,-1.029243917355994853e+00,-1.034198399112226330e+00,-1.036080966892191091e+00,-1.034496440935491535e+00,-1.030406793055620884e+00,-1.024030395467432131e+00,-1.016562536579983522e+00,-1.009575351746200278e+00,-1.004491744950118948e+00,-1.002608403614068111e+00,-1.004645857704682399e+00,-1.010171527133923774e+00,-1.018297014404424772e+00,-1.026689006036610952e+00,-1.034862763119720475e+00,-1.041804364309773634e+00,-1.046157559525894953e+00,-1.049074292823307664e+00,-1.051923975675337353e+00,-1.055147509250910387e+00,-1.058044516127776502e+00,-1.058982987651588381e+00,-1.056258242992581087e+00,-1.050708346820444339e+00,-1.043130549417468744e+00,-1.033618492519551513e+00,-1.022601698882868781e+00,-1.011354256597062351e+00,-1.000471825644302593e+00,-9.912272656918066360e-01,-9.851813538874178988e-01,-9.831573794177320691e-01,-9.837464658881087676e-01,-9.852137832670930795e-01,-9.866848222695608905e-01,-9.865280376970572140e-01,-9.842637079177549708e-01,-9.801836237304499821e-01,-9.749906264896593955e-01,-9.695170133697794679e-01,-9.637160323068338919e-01,-9.581108460746785571e-01,-9.533061197099502726e-01,-9.489811704820817484e-01,-9.441558690872783322e-01,-9.392197764616648792e-01,-9.352199629289920102e-01,-9.319529271362190226e-01,-9.300504688953598054e-01,-9.294038398222583819e-01,-9.300534535993119079e-01,-9.307226667372973106e-01,-9.306617210445633503e-01,-9.296914438644215961e-01,-9.290821487361182740e-01,-9.297572724716052228e-01,-9.306745579137664093e-01,-9.297430068677813297e-01,-9.271151799827093143e-01,-9.241805152612517782e-01,-9.230531363478033935e-01,-9.259445726895895179e-01,-9.328228968520317910e-01,-9.421957979517433523e-01,-9.520780347479185224e-01,-9.625980963767598597e-01,-9.747987262463866376e-01,-9.880551392909288078e-01,-9.993872412356266111e-01,-1.008159503487544573e+00,-1.013678459310866753e+00,-1.015886369902337272e+00,-1.015590972296263494e+00,-1.015244814058845257e+00,-1.016486095273601453e+00,-1.018549747053127286e+00,-1.020020371216047383e+00,-1.019171847585421453e+00,-1.015577543700766805e+00,-1.008940639202342116e+00,-9.989242142193809348e-01,-9.875015226797155821e-01,-9.773491404230998381e-01,-9.706182993260101810e-01,-9.692790124639942828e-01,-9.723235124867047885e-01,-9.763573881708383917e-01,-9.780608317453775014e-01,-9.751159961659732200e-01,-9.667123634720313774e-01,-9.526102047404538808e-01,-9.341695210222997758e-01,-9.137197679630069125e-01,-8.939553964212437753e-01,-8.781443264919905900e-01,-8.671938725424510608e-01,-8.615697855726276444e-01,-8.592740551635242863e-01,-8.594608053743876264e-01,-8.587300023159012419e-01,-8.558921697479913160e-01,-8.497001858745790726e-01,-8.404851466065916821e-01,-8.302046779140092037e-01,-8.221176686634257269e-01,-8.191418720921848085e-01,-8.215711912413375950e-01,-8.292457321692562333e-01,-8.407761669876047117e-01,-8.550675899008574055e-01,-8.720764177166747677e-01,-8.905681117175655581e-01,-9.101323591074516051e-01,-9.304533282362338342e-01,-9.506480048469738708e-01,-9.703867699253850843e-01,-9.895716443375820459e-01,-1.008326595381184410e+00,-1.025696414833231263e+00,-1.040014512717716499e+00,-1.049757462932412455e+00,-1.054982435679832076e+00,-1.056594159508482011e+00,-1.055628852055512823e+00,-1.051558825756937043e+00,-1.045871501760167632e+00,-1.040607366455417848e+00,-1.036216026912049948e+00,-1.032888010272941859e+00,-1.029207779766362130e+00,-1.026677896164945647e+00,-1.026258027084140823e+00,-1.028384855061934333e+00,-1.033576572522497905e+00,-1.041857889885980715e+00,-1.053438773251109684e+00,-1.067391244662011296e+00,-1.082308268016455077e+00,-1.097328491190924682e+00,-1.112016032885007721e+00,-1.126304345673919904e+00,-1.140511821513708668e+00,-1.153607583721755869e+00,-1.164937726334186241e+00,-1.173134549600902465e+00,-1.177607169774403939e+00,-1.178408133996357243e+00,-1.175137397631148550e+00,-1.169431484784049013e+00,-1.162551838616449729e+00,-1.156878265313220577e+00,-1.152058902683413599e+00,-1.149311477424710182e+00,-1.148883896677491023e+00,-1.150169205230631375e+00,-1.152204271571845240e+00,-1.155381773381822574e+00,-1.158458950410903077e+00,-1.159959118655400134e+00,-1.159290530114918782e+00,-1.156196785324271392e+00,-1.150686008804164162e+00,-1.143522958178867732e+00,-1.136576714311125169e+00,-1.129955535485597906e+00,-1.121780390671764494e+00,-1.110843334740956312e+00,-1.096034514872933130e+00,-1.077372105831940541e+00,-1.056515374262516183e+00,-1.035312674165438152e+00,-1.015957084835746871e+00,-1.000105240181370370e+00,-9.899734667928534737e-01,-9.867614226855228043e-01,-9.897046790554293594e-01,-9.965672223664552298e-01,-1.005115467509097638e+00,-1.013664304551598505e+00,-1.020017770528261147e+00,-1.021825251496444542e+00,-1.018439288312610325e+00,-1.010085696564362978e+00,-9.972168927632717450e-01,-9.816795216283188408e-01,-9.663121090758685083e-01,-9.516722033939386538e-01,-9.396207264748316357e-01,-9.285073300778490246e-01,-9.181805747661555550e-01,-9.080941714670097697e-01,-8.975538121817635551e-01,-8.891368460039206223e-01,-8.845982966425839367e-01,-8.847200569628108635e-01,-8.886944003257506441e-01,-8.941715439631915396e-01,-8.991710425416504782e-01,-9.030078672987348343e-01,-9.066833263251137254e-01,-9.102572929509025190e-01,-9.166155347080071625e-01,-9.277668786565573811e-01,-9.431200442756255686e-01,-9.619429443796961854e-01,-9.830568850667958936e-01,-1.004504688609863194e+00,-1.026218069291554791e+00,-1.046554614794255489e+00,-1.064750649687610684e+00,-1.080409521829181818e+00,-1.094273055687010832e+00,-1.105327557082320000e+00,-1.114139485363528692e+00,-1.118274079092742346e+00,-1.119546669714491571e+00,-1.118571910802433234e+00,-1.117572965673459873e+00,-1.117618563891118688e+00,-1.118970279208346241e+00,-1.120670048352904846e+00,-1.123494352656059236e+00,-1.127080127778337992e+00,-1.130024213889463169e+00,-1.129258834527934185e+00,-1.125445593750835416e+00,-1.118731060899340379e+00,-1.111544603574238455e+00,-1.105017424198374121e+00,-1.099489677613817662e+00,-1.094087311227243120e+00,-1.088639856088705171e+00,-1.083002151721718764e+00,-1.077080147913503039e+00,-1.070180232712647062e+00,-1.065448335014882453e+00,-1.062214276354961351e+00,-1.058492672296200698e+00,-1.055628932982139334e+00,-1.053761119723551243e+00,-1.055411331309017431e+00,-1.059758242104523740e+00,-1.065677854141620307e+00,-1.072413562554675126e+00,-1.078443098987279525e+00,-1.083053903497258608e+00,-1.087548151609728064e+00,-1.092482650900413077e+00,-1.098405637757507991e+00,-1.105474863605664826e+00,-1.111445841950436275e+00,-1.115857566586619498e+00,-1.120275518331764086e+00,-1.126199336152776009e+00,-1.133470550454548142e+00,-1.141974915111063860e+00,-1.149325290587565496e+00,-1.153703813773305997e+00,-1.153695896234343099e+00,-1.150708212330923352e+00,-1.146134619225871010e+00,-1.142472635770469536e+00,-1.141703603870700245e+00,-1.144794102595778185e+00,-1.151210990426592584e+00,-1.158469215446273459e+00,-1.163958386764915698e+00,-1.166677615422534453e+00,-1.164858744930842960e+00,-1.157935831029243801e+00,-1.146066920592645033e+00,-1.131025665108275735e+00,-1.115566744596792059e+00,-1.099164975004694789e+00,-1.081721540484664512e+00,-1.063784621876197267e+00,-1.046531404682738531e+00,-1.031595348462609252e+00,-1.020324687407613728e+00,-1.013353290438286702e+00,-1.008945285515695733e+00,-1.006223689178749936e+00,-1.005221439376364767e+00,-1.006260818251305755e+00,-1.008628905152773036e+00,-1.011539543129647001e+00,-1.013860795307877316e+00,-1.015088851935307623e+00,-1.016138659848875525e+00,-1.018945470951891918e+00,-1.023834299099808387e+00,-1.031254158569402390e+00,-1.041202658273863157e+00,-1.051712502004646943e+00,-1.060405567913300207e+00,-1.066757090636504923e+00,-1.071804066874471495e+00,-1.075454712601012108e+00,-1.077365159326110211e+00,-1.077157537991680236e+00,-1.076062527380061251e+00,-1.074745858092431394e+00,-1.074779823073527263e+00,-1.076361041514486194e+00,-1.077709107721862569e+00,-1.077283795584864645e+00,-1.073545606805947239e+00,-1.066212740282957094e+00,-1.055200624064352777e+00,-1.041021818102413787e+00,-1.025513860656559695e+00,-1.010648711304888536e+00,-9.987235803099491216e-01,-9.912228185845758377e-01,-9.880969016226675006e-01,-9.872991748309920546e-01,-9.858702163392791817e-01,-9.820438549672945161e-01,-9.753029292453790910e-01,-9.667351789383519245e-01,-9.589332207382388340e-01,-9.529454046006853307e-01,-9.494692041486620937e-01,-9.474809341495782355e-01,-9.463291034624421449e-01,-9.467180354060350522e-01,-9.488017340809307143e-01,-9.531065861687825214e-01,-9.592744864197487731e-01,-9.659786423776258735e-01,-9.727165586612591675e-01,-9.785214568358163723e-01,-9.828414928562341224e-01,-9.851624687195663643e-01,-9.873253354118514125e-01,-9.905213222660832484e-01,-9.943019939683154229e-01,-9.974631335651618080e-01,-1.002003775423030429e+00,-1.010772547586425318e+00,-1.023270351596330840e+00,-1.039174986287963565e+00,-1.056284205317503444e+00,-1.072405865466581565e+00,-1.086636730300699183e+00,-1.097998182791290578e+00,-1.108756708104002175e+00,-1.120176118431218004e+00,-1.134229344393964833e+00,-1.150492401204678883e+00,-1.167174675548460661e+00,-1.180568795175644059e+00,-1.189401311936331807e+00,-1.192859191434380683e+00,-1.191357778622974761e+00,-1.187026752292155152e+00,-1.181831864848773117e+00,-1.175296818154262457e+00,-1.166978006350879227e+00,-1.156433395689223875e+00,-1.145253358248066178e+00,-1.135023770741846016e+00,-1.127359112925118145e+00,-1.123654676482769066e+00,-1.122339691416411878e+00,-1.122482519415816338e+00,-1.122420729597244371e+00,-1.121694698681466207e+00,-1.121680440596013906e+00,-1.122321974465253058e+00,-1.123812604221299249e+00,-1.125969602817841864e+00,-1.128154785064604981e+00,-1.130475763078386819e+00,-1.133473349301037603e+00,-1.137737418725108585e+00,-1.144678425608224526e+00,-1.154087210424835863e+00,-1.165004969330455165e+00,-1.178007078377063088e+00,-1.190796537012942968e+00,-1.201638645323003463e+00,-1.209405449059181681e+00,-1.214206765834269452e+00,-1.215484488055195378e+00,-1.213921586588600832e+00,-1.210325536960335624e+00,-1.206741472955439320e+00,-1.204606646182463603e+00,-1.202975076471179072e+00,-1.201312537480361264e+00,-1.199678568436017612e+00,-1.195075910005264141e+00,-1.187670319291924015e+00,-1.178940564638721433e+00,-1.171088362779322267e+00,-1.164375028449451621e+00,-1.158575457701258138e+00,-1.153329203905799183e+00,-1.148653015582061787e+00,-1.143042421550474197e+00,-1.136228071398668327e+00,-1.129067542472193653e+00,-1.120394439391191543e+00,-1.110058062353094455e+00,-1.098338777647015707e+00,-1.087007872436296596e+00,-1.076725810492325852e+00,-1.066855268150623592e+00,-1.057899069244192969e+00,-1.051429160299871768e+00,-1.047991667817780970e+00,-1.049359929085443621e+00,-1.053942677581743759e+00,-1.058751681401168598e+00,-1.061683483490788671e+00,-1.061999331136409985e+00,-1.061227134431322883e+00,-1.060545329035722961e+00,-1.062360266039881207e+00,-1.066373463973614211e+00,-1.071259659323725133e+00,-1.074641103453585878e+00,-1.075880032253359708e+00,-1.074709158045812352e+00,-1.070240262502643702e+00,-1.064408364296342224e+00,-1.059316626950975726e+00,-1.055497936199775388e+00,-1.052712717932581477e+00,-1.050902701191787081e+00,-1.049087205893477037e+00,-1.047126371712316928e+00,-1.044223173805976845e+00,-1.041076835267689571e+00,-1.038199031439801967e+00,-1.036627841720118015e+00,-1.035421339723338940e+00,-1.034130949821300272e+00,-1.032497943188973810e+00,-1.030912486587265642e+00,-1.029083579179209451e+00,-1.026680044254623114e+00,-1.022917611518017633e+00,-1.019073288968611379e+00,-1.016372080625334684e+00,-1.017059750543364283e+00,-1.021554898966627656e+00,-1.028554833469643714e+00,-1.036097102582258733e+00,-1.042924492647504309e+00,-1.049669687868435508e+00,-1.057741025623377018e+00,-1.067824856699207015e+00,-1.079227634108316902e+00,-1.091574821760733505e+00,-1.104874640619751824e+00,-1.118898220422582579e+00,-1.131645638805653054e+00,-1.140343189152473569e+00,-1.146426366745836534e+00,-1.149494931660096197e+00,-1.151667775246172809e+00,-1.153163767524636452e+00,-1.151703330740289299e+00,-1.147103084463381384e+00,-1.139397082085895629e+00,-1.129351300057272134e+00,-1.118117126024569252e+00,-1.105667952903040430e+00,-1.091260079582523801e+00,-1.073443620131824483e+00,-1.052577838312233949e+00,-1.029635838675797999e+00,-1.006108113972306706e+00,-9.836597452133718500e-01,-9.645038043750646661e-01,-9.494484541773505759e-01,-9.376190388072035420e-01,-9.276448357476072548e-01,-9.193607694733001434e-01,-9.126721844502498904e-01,-9.080340535808307800e-01,-9.048394103752065432e-01,-9.032069575287409169e-01,-9.026777194526740544e-01,-9.041003770997000366e-01,-9.067987182262593482e-01,-9.097734572291944488e-01,-9.132806617248484526e-01,-9.182506764570230740e-01,-9.245227452441602267e-01,-9.297905540678280678e-01,-9.338851037956429346e-01,-9.374650072584118643e-01,-9.405350504848227766e-01,-9.452232236042151792e-01,-9.512780785826232544e-01,-9.573614688542010365e-01,-9.625692221692594419e-01,-9.657937668822309529e-01,-9.659787346582521250e-01,-9.631222294819217211e-01,-9.574980874872897063e-01,-9.499812781873121503e-01,-9.417071693642299346e-01,-9.319726310339203623e-01,-9.225405474397785355e-01,-9.135171879655380467e-01,-9.045020027551093911e-01,-8.951832353810800225e-01,-8.853495307343726139e-01,-8.741642072480613201e-01,-8.609148596707224543e-01,-8.468039597379256600e-01,-8.325158015655312882e-01,-8.184613113322235511e-01,-8.051819393346335563e-01,-7.931482208845599402e-01,-7.817305727678317551e-01,-7.707540132262523658e-01,-7.609299780288557580e-01,-7.525674725981755797e-01,-7.463327168629464436e-01,-7.445188138417442314e-01,-7.476325708242999024e-01,-7.559717005557399228e-01,-7.670575521391711504e-01,-7.808310125737293328e-01,-7.949056678800954234e-01,-8.062769257380667520e-01,-8.138387880919902839e-01,-8.197063122126526657e-01,-8.258425086723586439e-01,-8.333192797076647285e-01,-8.407144196465502484e-01,-8.473712447806005521e-01,-8.512750347676178997e-01,-8.530797815103975390e-01,-8.554073251170728476e-01,-8.610172043966464184e-01,-8.697515590045681311e-01,-8.796473823309982620e-01,-8.874578847957083072e-01,-8.886617669846217371e-01,-8.808558210926246135e-01
