6.629140762604648351e-01,6.876948939830753726e-01,7.116332720399481948e-01,7.340430312418391168e-01,7.546058725391336930e-01,7.731199645075632620e-01,7.890625605446536239e-01,8.010800510213301751e-01,8.093533463532840422e-01,8.144702456378041244e-01,8.155809737522591307e-01,8.133038361828256457e-01,8.065009233679188982e-01,7.955861871389083850e-01,7.810426805979544529e-01,7.632623459009895139e-01,7.433839180674193248e-01,7.222050456880675373e-01,6.993871430718516802e-01,6.756906163744829108e-01,6.517300389058020560e-01,6.282097464775281415e-01,6.056368648636685226e-01,5.841158281738151326e-01,5.652839527574790024e-01,5.491607325103922133e-01,5.360525877992168287e-01,5.247817764522259010e-01,5.160873237326091267e-01,5.095216748766753234e-01,5.052914032537956235e-01,5.021317779080952670e-01,4.997609468883748574e-01,4.969298986539339436e-01,4.936329072613305224e-01,4.890629927306847091e-01,4.827836026255199475e-01,4.750670333852535787e-01,4.660099958142474574e-01,4.560267340627108257e-01,4.461182178709796053e-01,4.377266838783812064e-01
6.625993449116576173e-01,6.864155375747283960e-01,7.088789785704389113e-01,7.295093306452147264e-01,7.469840049206483146e-01,7.615616492814875071e-01,7.733976306030927450e-01,7.826208327550761013e-01,7.894209253060423537e-01,7.936536183824927093e-01,7.951487325168906661e-01,7.937191425299898739e-01,7.889820300519833074e-01,7.820058425100460120e-01,7.723870841398448039e-01,7.599808977578794700e-01,7.456409031172497315e-01,7.293433673910654225e-01,7.119690843845986050e-01,6.939191532602448920e-01,6.755691155144142312e-01,6.571618177647852166e-01,6.397180110761877536e-01,6.234138666873311196e-01,6.079587118154456959e-01,5.941349270154887563e-01,5.829178394897345239e-01,5.733194094723981227e-01,5.654422610154941076e-01,5.588210896223579915e-01,5.525131942275445240e-01,5.459132170339235923e-01,5.378069559060675298e-01,5.290605787685092043e-01,5.197732144484800143e-01,5.098682402185247264e-01,4.987054596534865603e-01,4.872814838508655599e-01,4.756453218198457567e-01,4.646332000629939118e-01,4.536817777301577759e-01,4.436198461594155207e-01
6.624802229625932348e-01,6.857407168597368097e-01,7.074139460707193905e-01,7.265508035075358695e-01,7.429297015934648307e-01,7.563048748518660380e-01,7.656475697695962479e-01,7.715935604512604851e-01,7.745180068426908981e-01,7.740081160329767007e-01,7.704951461516420519e-01,7.642132230752436417e-01,7.553017073276018234e-01,7.442241135881750846e-01,7.311704856471681335e-01,7.168663337037491923e-01,7.016615926420290972e-01,6.861964933031898806e-01,6.704518684565713427e-01,6.552323840471823146e-01,6.405879947465853430e-01,6.272233917205132236e-01,6.155460172574013233e-01,6.053925611877314372e-01,5.963347462394947840e-01,5.884032112434760542e-01,5.817602930970603436e-01,5.761513389215663361e-01,5.725523955127814757e-01,5.698498186643656815e-01,5.688485337949856779e-01,5.689651334373971858e-01,5.697801468671567227e-01,5.710548662328741587e-01,5.718526099604428481e-01,5.718746556275967619e-01,5.710026695217255144e-01,5.676174471017012557e-01,5.629954190048224172e-01,5.555581760219712173e-01,5.470818878327680101e-01,5.380352924907130241e-01
6.627782619572979428e-01,6.860979504915056815e-01,7.072092849026907491e-01,7.255396065714507792e-01,7.404411429281326784e-01,7.515369424627632577e-01,7.580562921218247929e-01,7.604393582752427827e-01,7.594681349369470924e-01,7.537004005202967427e-01,7.437210823330474563e-01,7.303437201052076500e-01,7.125022921901177364e-01,6.907926943246360807e-01,6.656803798862469534e-01,6.380011901959456999e-01,6.088847023052061935e-01,5.791596412444244280e-01,5.492305352655625361e-01,5.198986376949013000e-01,4.924908451380473062e-01,4.675650065834302538e-01,4.456455392478465560e-01,4.268841373108389625e-01,4.104449344410840972e-01,3.965231398314367772e-01,3.840294582625515818e-01,3.721456920774683930e-01,3.607110913183045886e-01,3.497141768990615351e-01,3.384493166346502768e-01,3.269353634734137870e-01,3.143528615676620119e-01,3.019000498903237073e-01,2.900734473244130363e-01,2.783990244561417304e-01,2.664510371052724591e-01,2.537637107721709140e-01,2.405344389357189083e-01,2.265503509130796789e-01,2.123352436138134514e-01,1.978833947124417347e-01
6.616031939980533405e-01,6.838884614158161623e-01,7.050445047635224283e-01,7.241781972707332926e-01,7.410390521686551768e-01,7.536769200212050102e-01,7.628536620651671374e-01,7.686103213678472379e-01,7.709643066871313399e-01,7.704371961314867567e-01,7.678366143522525888e-01,7.632046687904721072e-01,7.574325140435635983e-01,7.502906824817067166e-01,7.422909102554807736e-01,7.330398279214219714e-01,7.214776023118223414e-01,7.088979132612835965e-01,6.945756812822819759e-01,6.794992221722209180e-01,6.636157611616566587e-01,6.473602428258232733e-01,6.304448539611290370e-01,6.132489005167404139e-01,5.961814584967598529e-01,5.796629632394528775e-01,5.636572230815943829e-01,5.484761639385861143e-01,5.349381061984369579e-01,5.220138730961804141e-01,5.106766471382873096e-01,5.011910037787130623e-01,4.931287827716714922e-01,4.860040086098371681e-01,4.795330931685045650e-01,4.747893647167881204e-01,4.722622625445052069e-01,4.713464897127573883e-01,4.729648465587061867e-01,4.756865257575509931e-01,4.793507745227556516e-01,4.840058364787784839e-01
6.630224621183016254e-01,6.872186417123681279e-01,7.108410556388662371e-01,7.321027784570990349e-01,7.515120696522352706e-01,7.686880374382752956e-01,7.832475250196727634e-01,7.942486646102984160e-01,8.024647770584999451e-01,8.075328159608970990e-01,8.096857958263530275e-01,8.088329196173759117e-01,8.047185652535492340e-01,7.971464025712952095e-01,7.871783445788189670e-01,7.746483134491943812e-01,7.603142311078500137e-01,7.437468268257968473e-01,7.255554063895932604e-01,7.058492604526239722e-01,6.854691716918484001e-01,6.644119824209248071e-01,6.435379708910633489e-01,6.236951898352608437e-01,6.047069641835675080e-01,5.874124012280979024e-01,5.724639991016415852e-01,5.592611621784411291e-01,5.480696053257205769e-01,5.386809310327052014e-01,5.313337581171820867e-01,5.254180496080961271e-01,5.211440142090846273e-01,5.179054352990370980e-01,5.148165065329100010e-01,5.121142255877838556e-01,5.101226291024549830e-01,5.077950458156079705e-01,5.049451208435904448e-01,5.016838513631523000e-01,4.986544500895144783e-01,4.954091237435218620e-01
6.625528076728692817e-01,6.861385787884762832e-01,7.076470311945272096e-01,7.275002676403555801e-01,7.446937167460462303e-01,7.593316196856096933e-01,7.707163712226760000e-01,7.784499937623750032e-01,7.828046040969258712e-01,7.840043105368511567e-01,7.823007808793825957e-01,7.783432871288682442e-01,7.726956794708879084e-01,7.650866844389013766e-01,7.564512825177943656e-01,7.456557047290736095e-01,7.335725969736959229e-01,7.203096370818387051e-01,7.067132450000975785e-01,6.927387895953115438e-01,6.783349333220577426e-01,6.642536517949128028e-01,6.508662149259156759e-01,6.382800707004063767e-01,6.270315267412427396e-01,6.157497313331473654e-01,6.059968777735679213e-01,5.954921383310808336e-01,5.840655156022628303e-01,5.726538605841620111e-01,5.610360934622137252e-01,5.495795892077492972e-01,5.379111596221577418e-01,5.252393869219338374e-01,5.123677810690678847e-01,4.991774835805259380e-01,4.858491016484076663e-01,4.727773553461417366e-01,4.592641457101647173e-01,4.459091478707100098e-01,4.327052743619945741e-01,4.195934580912350498e-01
6.630584132663025487e-01,6.876657988594192528e-01,7.109563421503330982e-01,7.324297756405346860e-01,7.507170209948347273e-01,7.673533563553636139e-01,7.803627489420779106e-01,7.906457390032499699e-01,7.986279164430162281e-01,8.038192047880285962e-01,8.065090662883641626e-01,8.068150695567829489e-01,8.050826676885568522e-01,8.014889955388916354e-01,7.946954891928873499e-01,7.849591229183883190e-01,7.735143333444379765e-01,7.605251934806027680e-01,7.458083909891440877e-01,7.287547258352070623e-01,7.102550154172062591e-01,6.906856820523402662e-01,6.710418914453134542e-01,6.519034384717170560e-01,6.339158144469936307e-01,6.176142432811515537e-01,6.024856086353856943e-01,5.886521363243485405e-01,5.755261711208738973e-01,5.631991052070439707e-01,5.508798105806735901e-01,5.387119089251176662e-01,5.268383206092425164e-01,5.156635809059535447e-01,5.049993430225837576e-01,4.951480431805882487e-01,4.866800502777576809e-01,4.784981880146106370e-01,4.712932639952506220e-01,4.643310016253149874e-01,4.576299285617818624e-01,4.509879568030211172e-01
6.631023569665729367e-01,6.871579048317972838e-01,7.090567405911382126e-01,7.284249106633803317e-01,7.448788492547538942e-01,7.573379156904057607e-01,7.652535228975660964e-01,7.688589186360471617e-01,7.678377716681817899e-01,7.641054169499680304e-01,7.561760690355467940e-01,7.454086797069967574e-01,7.328506541618658998e-01,7.179526842283633359e-01,7.009323193980586675e-01,6.823908035717570764e-01,6.635838163486829089e-01,6.444080360750228387e-01,6.252187752470872439e-01,6.061351746020513520e-01,5.877022668544215067e-01,5.697636959803817902e-01,5.526831864157966123e-01,5.372956276243943119e-01,5.228795641235010061e-01,5.105305162198803259e-01,5.005773369027816111e-01,4.917558810069381225e-01,4.850523254162188991e-01,4.798783292015386115e-01,4.761497521671782529e-01,4.724971734073833973e-01,4.696352583657631419e-01,4.670370651474681223e-01,4.637133921446898732e-01,4.604715200072407866e-01,4.561818678569150021e-01,4.506088706284170353e-01,4.446621108855577931e-01,4.374075160803143070e-01,4.298045210574281683e-01,4.213159196606160450e-01
6.628606681961937142e-01,6.873891318516975879e-01,7.101085713357768725e-01,7.321439160236931087e-01,7.522225087108782571e-01,7.690451582024648847e-01,7.827633572306487153e-01,7.941066239761598311e-01,8.025358071485544365e-01,8.075353184856906008e-01,8.095922904703467538e-01,8.093042478529186567e-01,8.063698587177126065e-01,8.007343773886459459e-01,7.931877403316429653e-01,7.832965745427129534e-01,7.698110509254338929e-01,7.536823545177948613e-01,7.351911444689254171e-01,7.160267782929983227e-01,6.966267063202291610e-01,6.764713861649818138e-01,6.559030142159061327e-01,6.355361780463160137e-01,6.161002186758817167e-01,5.972707114043096510e-01,5.797698056386064724e-01,5.635031791236485565e-01,5.487886964117346666e-01,5.359573806978110699e-01,5.240224787297789177e-01,5.138044829288070936e-01,5.047736280963256439e-01,4.967354216121422361e-01,4.889634685527202151e-01,4.813484310692681678e-01,4.738833243354672042e-01,4.667526309054063072e-01,4.607099977464005347e-01,4.563208642954359462e-01,4.531929292067649051e-01,4.515501915308155478e-01
6.632000839569428541e-01,6.869773241746289782e-01,7.094669667939668134e-01,7.285305918735243136e-01,7.442399796742352747e-01,7.573680121715998803e-01,7.661850002893065836e-01,7.711021677780122152e-01,7.723785090422818911e-01,7.702968522893238745e-01,7.641380645244536529e-01,7.541092196253904589e-01,7.407830632564977869e-01,7.239309003185537827e-01,7.043286513259571224e-01,6.823891629697571570e-01,6.590248618190492902e-01,6.349855762074567700e-01,6.113495090207290428e-01,5.889539770610938696e-01,5.688524395662961641e-01,5.511773608718693040e-01,5.355114801737914654e-01,5.224086090347683786e-01,5.100317635291320428e-01,4.988808657171555638e-01,4.881349492521616651e-01,4.772199707487962406e-01,4.658591775794974632e-01,4.545160368827670938e-01,4.422856513767496889e-01,4.300935605997291966e-01,4.183534374868550509e-01,4.074294745671636075e-01,3.970040847464035294e-01,3.878293336853516626e-01,3.802437251880440017e-01,3.738946764798354860e-01,3.683083841105889156e-01,3.648151628953212322e-01,3.630620939022060067e-01,3.630599051576080538e-01
6.623166170337114744e-01,6.860912630184282657e-01,7.088272803271327138e-01,7.300180731821427349e-01,7.492007862900039727e-01,7.660808174231709122e-01,7.804878622996181958e-01,7.920922531350057527e-01,8.004224229906438115e-01,8.052114554042972827e-01,8.064986975092489629e-01,8.034763754150386905e-01,7.964615916736350609e-01,7.849660067069168523e-01,7.705919924995865422e-01,7.528476084575147498e-01,7.320714147542828343e-01,7.089020811970538904e-01,6.837981330205928909e-01,6.567252143877289061e-01,6.291377871279010270e-01,6.010572825444061573e-01,5.734417590875137138e-01,5.469901486103835309e-01,5.227636976447727069e-01,5.001532958025518560e-01,4.795147527813764521e-01,4.615920232167846637e-01,4.462375191932175800e-01,4.331308898470156432e-01,4.218930970596381225e-01,4.125392653445613123e-01,4.043951665023561848e-01,3.973220032730458984e-01,3.917653430216361254e-01,3.864842621052638760e-01,3.816204542474812555e-01,3.766426692459228787e-01,3.718028248227477905e-01,3.673198133975237312e-01,3.625540869218983886e-01,3.579481785825884277e-01
6.628181050935646468e-01,6.871739117077899639e-01,7.103554098777896675e-01,7.316492775052970687e-01,7.508976770915953836e-01,7.675899314610235002e-01,7.816984651212682822e-01,7.935581432709643002e-01,8.029033949713337837e-01,8.095961749509913430e-01,8.140670516313539551e-01,8.148879809522023843e-01,8.125408314276897359e-01,8.073874730897870888e-01,7.996319051301640224e-01,7.890850656044038347e-01,7.763151409625712596e-01,7.619334350368710540e-01,7.453369336485591301e-01,7.274156224616885602e-01,7.093120485359335481e-01,6.900160544548735730e-01,6.700060782269749993e-01,6.498821223620390164e-01,6.297540495562290452e-01,6.091616138855984186e-01,5.898409215682264284e-01,5.711539777517876670e-01,5.533069547525730769e-01,5.369147050000178112e-01,5.222960869384030147e-01,5.089560167873775631e-01,4.967418319256114434e-01,4.858137151035698542e-01,4.748805636760431437e-01,4.650270389809116889e-01,4.561688957533093225e-01,4.487174896379581557e-01,4.416976316209401121e-01,4.350620324706370168e-01,4.284969335219419029e-01,4.219444536593665029e-01
6.635366762801878648e-01,6.888737858832045813e-01,7.134542405301323997e-01,7.366818490097676309e-01,7.570732516220037844e-01,7.741225629067730596e-01,7.883292577100446952e-01,7.986960725160382468e-01,8.054389094632785628e-01,8.078475775367807143e-01,8.069307733685758821e-01,8.026121286793357346e-01,7.954947469699436002e-01,7.860987271098116569e-01,7.744557375799806520e-01,7.613034587911274853e-01,7.481978573204055571e-01,7.344825509894228333e-01,7.207598761622443506e-01,7.078851878646886808e-01,6.948209157285014648e-01,6.812650295867355155e-01,6.685350913346677082e-01,6.561909294932514181e-01,6.440291263644410957e-01,6.321214294810093559e-01,6.208536906486469276e-01,6.100431233003629217e-01,6.004553382389460348e-01,5.922749240791561620e-01,5.850190761902097636e-01,5.788429655082713010e-01,5.739497499071379849e-01,5.702059370424662488e-01,5.672110915963374245e-01,5.650718903790533654e-01,5.628121348918274647e-01,5.602238002547702544e-01,5.568516241421996860e-01,5.523231006416188249e-01,5.472833206562219832e-01,5.415627663222570831e-01
6.627829928673658610e-01,6.864778575325817256e-01,7.081737980189323212e-01,7.285035858864914449e-01,7.462945737926109935e-01,7.614409171356301131e-01,7.744023581032857262e-01,7.840699189703541627e-01,7.909307007614196916e-01,7.952768188904211222e-01,7.979026808593575604e-01,7.988601735062562659e-01,7.971532945877425336e-01,7.924707571485203328e-01,7.846619543709952849e-01,7.741694845817902459e-01,7.612035709994918742e-01,7.454883821921809428e-01,7.274503535270699928e-01,7.077626012382781662e-01,6.873840514566595949e-01,6.665531389560086506e-01,6.460944044674058473e-01,6.251644427077832633e-01,6.046691731693744076e-01,5.853453188041035649e-01,5.681093594442456762e-01,5.528201323277714963e-01,5.392747718671009327e-01,5.274722680350930615e-01,5.162496760715153954e-01,5.068844432252468390e-01,4.981897536365108015e-01,4.902897467584760860e-01,4.818578605249593250e-01,4.731391018238572110e-01,4.641582082726769531e-01,4.551464080735656004e-01,4.464182045445968527e-01,4.373445779657030297e-01,4.284727618879730637e-01,4.202949440069795317e-01
6.621665075032812098e-01,6.853265790624180065e-01,7.072224960131821003e-01,7.254327816031370668e-01,7.408172772901661096e-01,7.525609329955778026e-01,7.601475567349450513e-01,7.639327380182848737e-01,7.643038094623614276e-01,7.612624417747805294e-01,7.560971465262767977e-01,7.486410755809423945e-01,7.397620793217399848e-01,7.302696010893195977e-01,7.200378677858400023e-01,7.090893944956151440e-01,6.973708084378072991e-01,6.854401601182585901e-01,6.726618952103639026e-01,6.588207593429711295e-01,6.443512547446612615e-01,6.306819269693837438e-01,6.177390261603246113e-01,6.064051399137697640e-01,5.970564717752693262e-01,5.892473800422827201e-01,5.830411436071550879e-01,5.772101754095340098e-01,5.722415133781294516e-01,5.678375575762224514e-01,5.641709515382583584e-01,5.614849311742964311e-01,5.592445073090623886e-01,5.571661848251945326e-01,5.548905560302102025e-01,5.525427604082671085e-01,5.500597086920390177e-01,5.473746572205379080e-01,5.443701036916073210e-01,5.414270802101396329e-01,5.384895025917207922e-01,5.349024503610110282e-01
6.632819935185424454e-01,6.884749968267849241e-01,7.129824278877927579e-01,7.363831638980097294e-01,7.578056464254852020e-01,7.763952431015432865e-01,7.912111251991210681e-01,8.024042181230246484e-01,8.103837791567716220e-01,8.151646151176760169e-01,8.163615170486802075e-01,8.138680404775310295e-01,8.071827710093167907e-01,7.971644140590120609e-01,7.840389405345242757e-01,7.691203482013073689e-01,7.524302195582159847e-01,7.348272327321129227e-01,7.160742761475533680e-01,6.970585037102594583e-01,6.782625816898749660e-01,6.594989829575080842e-01,6.421612698506821149e-01,6.261091502268117948e-01,6.104539836105123962e-01,5.961937557286615119e-01,5.822801796642179673e-01,5.693746102461129110e-01,5.566597432462575545e-01,5.443436781258741419e-01,5.324152730558600055e-01,5.206639478243525465e-01,5.104326895703072964e-01,5.009879328531585685e-01,4.919705816675796761e-01,4.847891830223611809e-01,4.789607958546282518e-01,4.745209317383121128e-01,4.708640668819399355e-01,4.680737983905567390e-01,4.656640973827645968e-01,4.635789721319303336e-01
